1.11	1	0.00380065	0.000230653
1.12	1	0.00478022	0.000319784
1.13	1	0.00589928	0.000432414
1.14	1	0.00716267	0.00057224
1.15	1	0.00857458	0.000743183
1.16	1	0.0101385	0.000949371
1.17	1	0.0118574	0.00119513
1.18	1	0.0137335	0.00148496
1.19	1	0.0157688	0.00182353
1.2	1	0.0179643	0.00221566
1.21	1	0.0203211	0.0026663
1.22	1	0.0228394	0.00318053
1.23	1	0.0255193	0.0037635
1.24	1	0.0283604	0.00442048
1.25	1	0.0313619	0.00515679
1.26	1	0.0345227	0.0059778
1.27	1	0.0378414	0.00688892
1.28	1	0.0413165	0.00789557
1.29	1	0.044946	0.00900317
1.3	1	0.0487277	0.0102171
1.31	1	0.0526593	0.0115428
1.32	1	0.0567383	0.0129856
1.33	1	0.0609618	0.0145507
1.34	1	0.065327	0.0162433
1.35	1	0.0698309	0.0180685
1.36	1	0.0744702	0.0200313
1.37	1	0.0792417	0.0221365
1.38	1	0.0841419	0.0243889
1.39	1	0.0891674	0.0267929
1.4	1	0.0943146	0.0293531
1.41	1	0.0995799	0.0320735
1.42	1	0.104959	0.0349584
1.43	1	0.11045	0.0380113
1.44	1	0.116047	0.0412361
1.45	1	0.121747	0.044636
1.46	1	0.127546	0.0482142
1.47	1	0.133441	0.0519737
1.48	1	0.139427	0.0559171
1.49	1	0.145501	0.0600468
1.5	1	0.151659	0.064365
1.51	1	0.157896	0.0688735
1.52	1	0.16421	0.0735738
1.53	1	0.170596	0.0784675
1.54	1	0.177051	0.0835553
1.55	1	0.18357	0.0888381
1.56	1	0.190151	0.0943163
1.57	1	0.196789	0.0999901
1.58	1	0.203482	0.105859
1.59	1	0.210224	0.111923
1.6	1	0.217013	0.118182
1.61	1	0.223846	0.124633
1.62	1	0.230719	0.131276
1.63	1	0.237628	0.138109
1.64	1	0.244571	0.14513
1.65	1	0.251544	0.152337
1.66	1	0.258544	0.159727
1.67	1	0.265567	0.167298
1.68	1	0.272611	0.175046
1.69	1	0.279673	0.182969
1.7	1	0.28675	0.191061
1.71	1	0.293839	0.19932
1.72	1	0.300938	0.207741
1.73	1	0.308042	0.21632
1.74	1	0.315151	0.225051
1.75	1	0.322261	0.233931
1.76	1	0.329369	0.242954
1.77	1	0.336474	0.252115
1.78	1	0.343573	0.261407
1.79	1	0.350664	0.270826
1.8	1	0.357744	0.280365
1.81	1	0.364811	0.290018
1.82	1	0.371864	0.299779
1.83	1	0.378899	0.309641
1.84	1	0.385916	0.319597
1.85	1	0.392912	0.329642
1.86	1	0.399885	0.339767
1.87	1	0.406834	0.349966
1.88	1	0.413756	0.360232
1.89	1	0.420651	0.370557
1.9	1	0.427516	0.380935
1.91	1	0.434351	0.391357
1.92	1	0.441153	0.401816
1.93	1	0.447921	0.412306
1.94	1	0.454654	0.422818
1.95	1	0.46135	0.433344
1.96	1	0.468009	0.443878
1.97	1	0.474628	0.454412
1.98	1	0.481208	0.464938
1.99	1	0.487746	0.475448
2	1	0.494242	0.485936
2.01	1	0.500694	0.496393
2.02	1	0.507103	0.506813
2.03	1	0.513466	0.517188
2.04	1	0.519784	0.527511
2.05	1	0.526054	0.537774
2.06	1	0.532277	0.547972
2.07	1	0.538452	0.558096
2.08	1	0.544578	0.568141
2.09	1	0.550655	0.578099
2.1	1	0.556681	0.587964
2.11	1	0.562657	0.59773
2.12	1	0.568581	0.60739
2.13	1	0.574454	0.616938
2.14	1	0.580275	0.62637
2.15	1	0.586043	0.635678
2.16	1	0.591758	0.644858
2.17	1	0.597421	0.653904
2.18	1	0.603029	0.662811
2.19	1	0.608584	0.671574
2.2	1	0.614086	0.680189
2.21	1	0.619532	0.688652
2.22	1	0.624925	0.696958
2.23	1	0.630263	0.705102
2.24	1	0.635546	0.713083
2.25	1	0.640775	0.720895
2.26	1	0.645949	0.728536
2.27	1	0.651068	0.736003
2.28	1	0.656132	0.743293
2.29	1	0.661141	0.750403
2.3	1	0.666096	0.757332
2.31	1	0.670996	0.764077
2.32	1	0.675841	0.770637
2.33	1	0.680631	0.77701
2.34	1	0.685367	0.783195
2.35	1	0.690049	0.789191
2.36	1	0.694676	0.794997
2.37	1	0.699249	0.800613
2.38	1	0.703768	0.806039
2.39	1	0.708234	0.811274
2.4	1	0.712646	0.816319
2.41	1	0.717005	0.821174
2.42	1	0.72131	0.825841
2.43	1	0.725563	0.830319
2.44	1	0.729764	0.834611
2.45	1	0.733912	0.838717
2.46	1	0.738008	0.84264
2.47	1	0.742052	0.846382
2.48	1	0.746045	0.849943
2.49	1	0.749988	0.853327
2.5	1	0.753879	0.856537
2.51	1	0.75772	0.859574
2.52	1	0.761511	0.862442
2.53	1	0.765252	0.865143
2.54	1	0.768944	0.867681
2.55	1	0.772587	0.87006
2.56	1	0.776181	0.872282
2.57	1	0.779727	0.874352
2.58	1	0.783225	0.876273
2.59	1	0.786676	0.878049
2.6	1	0.79008	0.879685
2.61	1	0.793437	0.881185
2.62	1	0.796748	0.882552
2.63	1	0.800013	0.883791
2.64	1	0.803233	0.884908
2.65	1	0.806408	0.885905
2.66	1	0.809538	0.886789
2.67	1	0.812624	0.887564
2.68	1	0.815666	0.888235
2.69	1	0.818666	0.888806
2.7	1	0.821622	0.889282
2.71	1	0.824536	0.889669
2.72	1	0.827408	0.889971
2.73	1	0.830238	0.890194
2.74	1	0.833027	0.890342
2.75	1	0.835776	0.890421
2.76	1	0.838484	0.890434
2.77	1	0.841152	0.890389
2.78	1	0.843782	0.890288
2.79	1	0.846372	0.890138
2.8	1	0.848924	0.889943
2.81	1	0.851437	0.889709
2.82	1	0.853913	0.889439
2.83	1	0.856352	0.889139
2.84	1	0.858754	0.888813
2.85	1	0.86112	0.888466
2.86	1	0.86345	0.888103
2.87	1	0.865745	0.887727
2.88	1	0.868004	0.887344
2.89	1	0.870229	0.886958
2.9	1	0.87242	0.886573
2.91	1	0.874577	0.886192
2.92	1	0.8767	0.88582
2.93	1	0.878791	0.885461
2.94	1	0.880849	0.885118
2.95	1	0.882876	0.884795
2.96	1	0.88487	0.884496
2.97	1	0.886833	0.884223
2.98	1	0.888766	0.883981
2.99	1	0.890668	0.883771
3	1	0.89254	0.883598
3.01	1	0.894382	0.883463
3.02	1	0.896195	0.88337
3.03	1	0.897979	0.88332
3.04	1	0.899735	0.883316
3.05	1	0.901463	0.883361
3.06	1	0.903163	0.883456
3.07	1	0.904836	0.883603
3.08	1	0.906481	0.883805
3.09	1	0.908101	0.884061
3.1	1	0.909694	0.884375
3.11	1	0.911261	0.884746
3.12	1	0.912802	0.885176
3.13	1	0.914319	0.885667
3.14	1	0.915811	0.886218
3.15	1	0.917278	0.886831
3.16	1	0.918722	0.887506
3.17	1	0.920142	0.888242
3.18	1	0.921538	0.889041
3.19	1	0.922911	0.889903
3.2	1	0.924262	0.890826
3.21	1	0.925591	0.891812
3.22	1	0.926897	0.892859
3.23	1	0.928182	0.893967
3.24	1	0.929445	0.895135
3.25	1	0.930687	0.896363
3.26	1	0.931909	0.897649
3.27	1	0.93311	0.898993
3.28	1	0.934291	0.900393
3.29	1	0.935452	0.901848
3.3	1	0.936594	0.903356
3.31	1	0.937716	0.904917
3.32	1	0.93882	0.906528
3.33	1	0.939904	0.908188
3.34	1	0.940971	0.909895
3.35	1	0.942019	0.911647
3.36	1	0.94305	0.913442
3.37	1	0.944063	0.915278
3.38	1	0.945059	0.917153
3.39	1	0.946038	0.919064
3.4	1	0.947	0.92101
3.41	1	0.947946	0.922989
3.42	1	0.948876	0.924997
3.43	1	0.949789	0.927032
3.44	1	0.950687	0.929092
3.45	1	0.95157	0.931175
3.46	1	0.952437	0.933277
3.47	1	0.95329	0.935397
3.48	1	0.954128	0.937532
3.49	1	0.954951	0.939679
3.5	1	0.95576	0.941835
3.51	1	0.956555	0.943998
3.52	1	0.957336	0.946166
3.53	1	0.958104	0.948335
3.54	1	0.958858	0.950503
3.55	1	0.9596	0.952668
3.56	1	0.960328	0.954827
3.57	1	0.961044	0.956977
3.58	1	0.961747	0.959116
3.59	1	0.962438	0.961242
3.6	1	0.963116	0.963351
3.61	1	0.963783	0.965442
3.62	1	0.964438	0.967512
3.63	1	0.965082	0.969559
3.64	1	0.965715	0.97158
3.65	1	0.966336	0.973574
3.66	1	0.966946	0.975538
3.67	1	0.967546	0.97747
3.68	1	0.968135	0.979368
3.69	1	0.968713	0.98123
3.7	1	0.969282	0.983054
3.71	1	0.96984	0.984838
3.72	1	0.970389	0.986581
3.73	1	0.970927	0.988281
3.74	1	0.971457	0.989936
3.75	1	0.971976	0.991545
3.76	1	0.972487	0.993107
3.77	1	0.972989	0.994619
3.78	1	0.973481	0.996081
3.79	1	0.973965	0.997492
3.8	1	0.97444	0.99885
3.81	1	0.974907	1.00016
3.82	1	0.975365	1.00141
3.83	1	0.975815	1.0026
3.84	1	0.976258	1.00374
3.85	1	0.976692	1.00482
3.86	1	0.977118	1.00585
3.87	1	0.977537	1.00682
3.88	1	0.977948	1.00773
3.89	1	0.978352	1.00858
3.9	1	0.978749	1.00938
3.91	1	0.979139	1.01012
3.92	1	0.979521	1.0108
3.93	1	0.979897	1.01142
3.94	1	0.980266	1.01198
3.95	1	0.980628	1.01249
3.96	1	0.980984	1.01294
3.97	1	0.981333	1.01333
3.98	1	0.981676	1.01366
3.99	1	0.982013	1.01395
4	1	0.982344	1.01417
4.01	1	0.982668	1.01434
4.02	1	0.982987	1.01446
4.03	1	0.9833	1.01453
4.04	1	0.983608	1.01455
4.05	1	0.98391	1.01451
4.06	1	0.984206	1.01443
4.07	1	0.984497	1.0143
4.08	1	0.984783	1.01412
4.09	1	0.985063	1.0139
4.1	1	0.985339	1.01363
4.11	1	0.985609	1.01333
4.12	1	0.985875	1.01298
4.13	1	0.986136	1.01259
4.14	1	0.986392	1.01216
4.15	1	0.986643	1.0117
4.16	1	0.98689	1.01121
4.17	1	0.987132	1.01068
4.18	1	0.98737	1.01012
4.19	1	0.987603	1.00953
4.2	1	0.987832	1.00891
4.21	1	0.988057	1.00827
4.22	1	0.988278	1.0076
4.23	1	0.988495	1.00691
4.24	1	0.988708	1.0062
4.25	1	0.988917	1.00547
4.26	1	0.989122	1.00473
4.27	1	0.989323	1.00397
4.28	1	0.989521	1.00319
4.29	1	0.989715	1.00241
4.3	1	0.989906	1.00161
4.31	1	0.990093	1.00081
4.32	1	0.990276	1
4.33	1	0.990457	0.999189
4.34	1	0.990634	0.998373
4.35	1	0.990807	0.997557
4.36	1	0.990978	0.996742
4.37	1	0.991145	0.995929
4.38	1	0.991309	0.99512
4.39	1	0.991471	0.994318
4.4	1	0.991629	0.993522
4.41	1	0.991784	0.992736
4.42	1	0.991937	0.99196
4.43	1	0.992087	0.991196
4.44	1	0.992234	0.990445
4.45	1	0.992378	0.989708
4.46	1	0.992519	0.988988
4.47	1	0.992658	0.988285
4.48	1	0.992795	0.987601
4.49	1	0.992929	0.986936
4.5	1	0.99306	0.986292
4.51	1	0.993189	0.98567
4.52	1	0.993316	0.98507
4.53	1	0.99344	0.984494
4.54	1	0.993562	0.983944
4.55	1	0.993682	0.983418
4.56	1	0.993799	0.982919
4.57	1	0.993915	0.982447
4.58	1	0.994028	0.982003
4.59	1	0.994139	0.981587
4.6	1	0.994248	0.9812
4.61	1	0.994355	0.980842
4.62	1	0.99446	0.980514
4.63	1	0.994563	0.980216
4.64	1	0.994664	0.979949
4.65	1	0.994764	0.979712
4.66	1	0.994861	0.979506
4.67	1	0.994957	0.979331
4.68	1	0.995051	0.979188
4.69	1	0.995143	0.979075
4.7	1	0.995234	0.978993
4.71	1	0.995322	0.978943
4.72	1	0.995409	0.978923
4.73	1	0.995495	0.978933
4.74	1	0.995579	0.978974
4.75	1	0.995661	0.979045
4.76	1	0.995742	0.979146
4.77	1	0.995822	0.979276
4.78	1	0.995899	0.979434
4.79	1	0.995976	0.979621
4.8	1	0.996051	0.979836
4.81	1	0.996124	0.980077
4.82	1	0.996197	0.980345
4.83	1	0.996268	0.980639
4.84	1	0.996337	0.980958
4.85	1	0.996406	0.981301
4.86	1	0.996473	0.981668
4.87	1	0.996538	0.982057
4.88	1	0.996603	0.982468
4.89	1	0.996666	0.9829
4.9	1	0.996728	0.983352
4.91	1	0.996789	0.983824
4.92	1	0.996849	0.984313
4.93	1	0.996908	0.984819
4.94	1	0.996966	0.985342
4.95	1	0.997022	0.98588
4.96	1	0.997078	0.986432
4.97	1	0.997133	0.986996
4.98	1	0.997186	0.987573
4.99	1	0.997239	0.988161
5	1	0.99729	0.988759
5.01	1	0.997341	0.989365
5.02	1	0.99739	0.989979
5.03	1	0.997439	0.9906
5.04	1	0.997487	0.991226
5.05	1	0.997534	0.991857
5.06	1	0.99758	0.992491
5.07	1	0.997625	0.993127
5.08	1	0.997669	0.993764
5.09	1	0.997713	0.994402
5.1	1	0.997755	0.995039
5.11	1	0.997797	0.995673
5.12	1	0.997839	0.996305
5.13	1	0.997879	0.996933
5.14	1	0.997918	0.997556
5.15	1	0.997957	0.998173
5.16	1	0.997995	0.998784
5.17	1	0.998033	0.999386
5.18	1	0.99807	0.99998
5.19	1	0.998106	1.00056
5.2	1	0.998141	1.00114
5.21	1	0.998176	1.0017
5.22	1	0.99821	1.00225
5.23	1	0.998243	1.00279
5.24	1	0.998276	1.00332
5.25	1	0.998308	1.00383
5.26	1	0.99834	1.00432
5.27	1	0.998371	1.0048
5.28	1	0.998401	1.00527
5.29	1	0.998431	1.00571
5.3	1	0.99846	1.00615
5.31	1	0.998489	1.00656
5.32	1	0.998517	1.00695
5.33	1	0.998545	1.00733
5.34	1	0.998572	1.00769
5.35	1	0.998599	1.00803
5.36	1	0.998625	1.00834
5.37	1	0.998651	1.00864
5.38	1	0.998676	1.00892
5.39	1	0.998701	1.00918
5.4	1	0.998725	1.00942
5.41	1	0.998749	1.00964
5.42	1	0.998772	1.00984
5.43	1	0.998795	1.01001
5.44	1	0.998818	1.01017
5.45	1	0.99884	1.0103
5.46	1	0.998861	1.01042
5.47	1	0.998883	1.01051
5.48	1	0.998904	1.01058
5.49	1	0.998924	1.01064
5.5	1	0.998944	1.01067
5.51	1	0.998964	1.01068
5.52	1	0.998983	1.01068
5.53	1	0.999002	1.01065
5.54	1	0.999021	1.01061
5.55	1	0.999039	1.01055
5.56	1	0.999057	1.01046
5.57	1	0.999075	1.01036
5.58	1	0.999092	1.01025
5.59	1	0.999109	1.01011
5.6	1	0.999126	1.00996
5.61	1	0.999142	1.0098
5.62	1	0.999158	1.00961
5.63	1	0.999174	1.00942
5.64	1	0.999189	1.00921
5.65	1	0.999204	1.00898
5.66	1	0.999219	1.00874
5.67	1	0.999234	1.00849
5.68	1	0.999248	1.00823
5.69	1	0.999262	1.00795
5.7	1	0.999276	1.00766
5.71	1	0.999289	1.00737
5.72	1	0.999303	1.00706
5.73	1	0.999316	1.00675
5.74	1	0.999328	1.00642
5.75	1	0.999341	1.00609
5.76	1	0.999353	1.00576
5.77	1	0.999365	1.00541
5.78	1	0.999377	1.00506
5.79	1	0.999389	1.00471
5.8	1	0.9994	1.00435
5.81	1	0.999412	1.00399
5.82	1	0.999423	1.00363
5.83	1	0.999433	1.00326
5.84	1	0.999444	1.0029
5.85	1	0.999454	1.00253
5.86	1	0.999464	1.00216
5.87	1	0.999474	1.00179
5.88	1	0.999484	1.00143
5.89	1	0.999494	1.00106
5.9	1	0.999503	1.0007
5.91	1	0.999513	1.00034
5.92	1	0.999522	0.99999
5.93	1	0.999531	0.99964
5.94	1	0.999539	0.999295
5.95	1	0.999548	0.998955
5.96	1	0.999556	0.998622
5.97	1	0.999565	0.998295
5.98	1	0.999573	0.997975
5.99	1	0.999581	0.997662
6	1	0.999589	0.997358
6.01	1	0.999596	0.997062
6.02	1	0.999604	0.996774
6.03	1	0.999611	0.996496
6.04	1	0.999619	0.996228
6.05	1	0.999626	0.99597
6.06	1	0.999633	0.995721
6.07	1	0.99964	0.995484
6.08	1	0.999646	0.995257
6.09	1	0.999653	0.995042
6.1	1	0.999659	0.994838
6.11	1	0.999666	0.994646
6.12	1	0.999672	0.994465
6.13	1	0.999678	0.994297
6.14	1	0.999684	0.99414
6.15	1	0.99969	0.993996
6.16	1	0.999696	0.993865
6.17	1	0.999701	0.993746
6.18	1	0.999707	0.993639
6.19	1	0.999713	0.993546
6.2	1	0.999718	0.993464
6.21	1	0.999723	0.993396
6.22	1	0.999728	0.99334
6.23	1	0.999733	0.993296
6.24	1	0.999738	0.993265
6.25	1	0.999743	0.993247
6.26	1	0.999748	0.99324
6.27	1	0.999753	0.993246
6.28	1	0.999757	0.993264
6.29	1	0.999762	0.993293
6.3	1	0.999766	0.993334
6.31	1	0.999771	0.993387
6.32	1	0.999775	0.993451
6.33	1	0.999779	0.993525
6.34	1	0.999783	0.993611
6.35	1	0.999787	0.993706
6.36	1	0.999791	0.993812
6.37	1	0.999795	0.993928
6.38	1	0.999799	0.994053
6.39	1	0.999803	0.994187
6.4	1	0.999806	0.994331
6.41	1	0.99981	0.994482
6.42	1	0.999814	0.994642
6.43	1	0.999817	0.994809
6.44	1	0.999821	0.994984
6.45	1	0.999824	0.995166
6.46	1	0.999827	0.995354
6.47	1	0.99983	0.995549
6.48	1	0.999834	0.995749
6.49	1	0.999837	0.995955
6.5	1	0.99984	0.996165
6.51	1	0.999843	0.99638
6.52	1	0.999846	0.996599
6.53	1	0.999849	0.996822
6.54	1	0.999851	0.997048
6.55	1	0.999854	0.997277
6.56	1	0.999857	0.997508
6.57	1	0.99986	0.997741
6.58	1	0.999862	0.997976
6.59	1	0.999865	0.998211
6.6	1	0.999867	0.998448
6.61	1	0.99987	0.998684
6.62	1	0.999872	0.998921
6.63	1	0.999875	0.999156
6.64	1	0.999877	0.999391
6.65	1	0.999879	0.999625
6.66	1	0.999881	0.999856
6.67	1	0.999884	1.00009
6.68	1	0.999886	1.00031
6.69	1	0.999888	1.00054
6.7	1	0.99989	1.00076
6.71	1	0.999892	1.00098
6.72	1	0.999894	1.00119
6.73	1	0.999896	1.0014
6.74	1	0.999898	1.0016
6.75	1	0.9999	1.0018
6.76	1	0.999902	1.002
6.77	1	0.999904	1.00219
6.78	1	0.999905	1.00237
6.79	1	0.999907	1.00255
6.8	1	0.999909	1.00272
6.81	1	0.999911	1.00289
6.82	1	0.999912	1.00305
6.83	1	0.999914	1.0032
6.84	1	0.999916	1.00335
6.85	1	0.999917	1.00348
6.86	1	0.999919	1.00362
6.87	1	0.99992	1.00374
6.88	1	0.999922	1.00386
6.89	1	0.999923	1.00396
6.9	1	0.999925	1.00407
6.91	1	0.999926	1.00416
6.92	1	0.999927	1.00424
6.93	1	0.999929	1.00432
6.94	1	0.99993	1.00439
6.95	1	0.999931	1.00445
6.96	1	0.999933	1.00451
6.97	1	0.999934	1.00455
6.98	1	0.999935	1.00459
6.99	1	0.999936	1.00462
7	1	0.999938	1.00464
7.01	1	0.999939	1.00466
7.02	1	0.99994	1.00466
7.03	1	0.999941	1.00466
7.04	1	0.999942	1.00465
7.05	1	0.999943	1.00464
7.06	1	0.999944	1.00461
7.07	1	0.999945	1.00458
7.08	1	0.999946	1.00454
7.09	1	0.999947	1.0045
7.1	1	0.999948	1.00445
7.11	1	0.999949	1.00439
7.12	1	0.99995	1.00433
7.13	1	0.999951	1.00426
7.14	1	0.999952	1.00418
7.15	1	0.999953	1.0041
7.16	1	0.999954	1.00401
7.17	1	0.999955	1.00392
7.18	1	0.999955	1.00382
7.19	1	0.999956	1.00372
7.2	1	0.999957	1.00361
7.21	1	0.999958	1.0035
7.22	1	0.999959	1.00338
7.23	1	0.999959	1.00326
7.24	1	0.99996	1.00314
7.25	1	0.999961	1.00301
7.26	1	0.999962	1.00288
7.27	1	0.999962	1.00275
7.28	1	0.999963	1.00261
7.29	1	0.999964	1.00247
7.3	1	0.999964	1.00233
7.31	1	0.999965	1.00219
7.32	1	0.999966	1.00205
7.33	1	0.999966	1.00191
7.34	1	0.999967	1.00176
7.35	1	0.999968	1.00161
7.36	1	0.999968	1.00147
7.37	1	0.999969	1.00132
7.38	1	0.999969	1.00118
7.39	1	0.99997	1.00103
7.4	1	0.999971	1.00088
7.41	1	0.999971	1.00074
7.42	1	0.999972	1.0006
7.43	1	0.999972	1.00045
7.44	1	0.999973	1.00031
7.45	1	0.999973	1.00017
7.46	1	0.999974	1.00004
7.47	1	0.999974	0.999901
7.48	1	0.999975	0.999769
7.49	1	0.999975	0.999639
7.5	1	0.999976	0.999512
7.51	1	0.999976	0.999388
7.52	1	0.999977	0.999267
7.53	1	0.999977	0.999149
7.54	1	0.999977	0.999035
7.55	1	0.999978	0.998925
7.56	1	0.999978	0.998818
7.57	1	0.999979	0.998716
7.58	1	0.999979	0.998617
7.59	1	0.999979	0.998523
7.6	1	0.99998	0.998433
7.61	1	0.99998	0.998347
7.62	1	0.999981	0.998266
7.63	1	0.999981	0.998189
7.64	1	0.999981	0.998117
7.65	1	0.999982	0.99805
7.66	1	0.999982	0.997988
7.67	1	0.999982	0.99793
7.68	1	0.999983	0.997878
7.69	1	0.999983	0.99783
7.7	1	0.999983	0.997787
7.71	1	0.999984	0.997749
7.72	1	0.999984	0.997716
7.73	1	0.999984	0.997688
7.74	1	0.999984	0.997665
7.75	1	0.999985	0.997647
7.76	1	0.999985	0.997634
7.77	1	0.999985	0.997626
7.78	1	0.999986	0.997622
7.79	1	0.999986	0.997623
7.8	1	0.999986	0.997629
7.81	1	0.999986	0.99764
7.82	1	0.999987	0.997655
7.83	1	0.999987	0.997675
7.84	1	0.999987	0.997698
7.85	1	0.999987	0.997727
7.86	1	0.999988	0.997759
7.87	1	0.999988	0.997795
7.88	1	0.999988	0.997836
7.89	1	0.999988	0.99788
7.9	1	0.999989	0.997928
7.91	1	0.999989	0.99798
7.92	1	0.999989	0.998035
7.93	1	0.999989	0.998093
7.94	1	0.999989	0.998154
7.95	1	0.99999	0.998219
7.96	1	0.99999	0.998286
7.97	1	0.99999	0.998356
7.98	1	0.99999	0.998429
7.99	1	0.99999	0.998504
8	1	0.99999	0.998581
8.01	1	0.999991	0.998661
8.02	1	0.999991	0.998742
8.03	1	0.999991	0.998825
8.04	1	0.999991	0.99891
8.05	1	0.999991	0.998996
8.06	1	0.999992	0.999083
8.07	1	0.999992	0.999172
8.08	1	0.999992	0.999261
8.09	1	0.999992	0.999351
8.1	1	0.999992	0.999442
8.11	1	0.999992	0.999533
8.12	1	0.999992	0.999624
8.13	1	0.999993	0.999716
8.14	1	0.999993	0.999807
8.15	1	0.999993	0.999898
8.16	1	0.999993	0.999989
8.17	1	0.999993	1.00008
8.18	1	0.999993	1.00017
8.19	1	0.999993	1.00026
8.2	1	0.999993	1.00035
8.21	1	0.999994	1.00043
8.22	1	0.999994	1.00052
8.23	1	0.999994	1.0006
8.24	1	0.999994	1.00068
8.25	1	0.999994	1.00076
8.26	1	0.999994	1.00084
8.27	1	0.999994	1.00092
8.28	1	0.999994	1.001
8.29	1	0.999994	1.00107
8.3	1	0.999995	1.00114
8.31	1	0.999995	1.00121
8.32	1	0.999995	1.00128
8.33	1	0.999995	1.00134
8.34	1	0.999995	1.0014
8.35	1	0.999995	1.00146
8.36	1	0.999995	1.00151
8.37	1	0.999995	1.00157
8.38	1	0.999995	1.00162
8.39	1	0.999995	1.00167
8.4	1	0.999996	1.00171
8.41	1	0.999996	1.00175
8.42	1	0.999996	1.00179
8.43	1	0.999996	1.00183
8.44	1	0.999996	1.00186
8.45	1	0.999996	1.00189
8.46	1	0.999996	1.00191
8.47	1	0.999996	1.00194
8.48	1	0.999996	1.00196
8.49	1	0.999996	1.00197
8.5	1	0.999996	1.00199
8.51	1	0.999996	1.002
8.52	1	0.999996	1.00201
8.53	1	0.999996	1.00201
8.54	1	0.999997	1.00201
8.55	1	0.999997	1.00201
8.56	1	0.999997	1.00201
8.57	1	0.999997	1.002
8.58	1	0.999997	1.00199
8.59	1	0.999997	1.00198
8.6	1	0.999997	1.00196
8.61	1	0.999997	1.00195
8.62	1	0.999997	1.00192
8.63	1	0.999997	1.0019
8.64	1	0.999997	1.00188
8.65	1	0.999997	1.00185
8.66	1	0.999997	1.00182
8.67	1	0.999997	1.00178
8.68	1	0.999997	1.00175
8.69	1	0.999997	1.00171
8.7	1	0.999997	1.00167
8.71	1	0.999998	1.00163
8.72	1	0.999998	1.00159
8.73	1	0.999998	1.00155
8.74	1	0.999998	1.0015
8.75	1	0.999998	1.00145
8.76	1	0.999998	1.0014
8.77	1	0.999998	1.00135
8.78	1	0.999998	1.0013
8.79	1	0.999998	1.00125
8.8	1	0.999998	1.0012
8.81	1	0.999998	1.00114
8.82	1	0.999998	1.00109
8.83	1	0.999998	1.00103
8.84	1	0.999998	1.00098
8.85	1	0.999998	1.00092
8.86	1	0.999998	1.00086
8.87	1	0.999998	1.00081
8.88	1	0.999998	1.00075
8.89	1	0.999998	1.00069
8.9	1	0.999998	1.00063
8.91	1	0.999998	1.00058
8.92	1	0.999998	1.00052
8.93	1	0.999998	1.00046
8.94	1	0.999998	1.00041
8.95	1	0.999998	1.00035
8.96	1	0.999998	1.0003
8.97	1	0.999998	1.00024
8.98	1	0.999998	1.00019
8.99	1	0.999999	1.00013
9	1	0.999999	1.00008
9.01	1	0.999999	1.00003
9.02	1	0.999999	0.999981
9.03	1	0.999999	0.999933
9.04	1	0.999999	0.999886
9.05	1	0.999999	0.99984
